fdc_id,amount,measure_unit,modifier,gram_weight
169161,1.0,,lb,453.6
169162,1.0,,lb shank,453.6
169162,3.0,,oz shank,85.0
169163,3.0,,oz rump,85.0
169163,1.0,,lb rump,453.6
169164,3.0,,oz (3 oz),85.0
169164,1.0,,roast rump,2970.0
169165,1.0,,roast shank,3054.0
169165,3.0,,oz (3 oz),85.0
169166,1.0,,slice,436.0
169166,3.0,,oz (3 oz),85.0
169167,1.0,,slice,189.0
169167,3.0,,oz (3 oz),85.0
169168,3.0,,oz (3 oz),85.0
169168,1.0,,slice,136.0
169169,1.0,,roast,1995.0
169169,3.0,,oz (3 oz),85.0
169170,1.0,,roast rump,2673.0
169170,3.0,,oz (3 oz),85.0
169171,3.0,,oz (3 oz),85.0
169171,1.0,,roast shank,3170.0
169172,1.0,,slice,445.0
169172,3.0,,oz (3 oz),85.0
169173,3.0,,oz (3 oz),85.0
169173,1.0,,roast rump,2874.0
169174,1.0,,lb,453.6
169174,3.0,,oz,85.0
169175,1.0,,roast shank,2800.0
169175,3.0,,oz (3 oz),85.0
169176,3.0,,oz,85.0
169176,1.0,,lb,453.6
169177,3.0,,oz (3 oz),85.0
169177,1.0,,slice,425.0
169178,3.0,,oz,85.0
169179,1.0,,lb,453.0
169179,4.0,,oz,113.0
169180,3.0,,oz,85.0
169181,4.0,,oz,113.0
169181,1.0,,chop,146.0
169182,1.0,,chop,146.0
169183,3.0,,oz,85.0
169183,1.0,,chop,107.0
169184,1.0,,roast,537.0
169184,4.0,,oz,113.0
169185,3.0,,oz,85.0
169185,1.0,,roast,508.0
169186,4.0,,oz,113.0
169186,1.0,,piece,231.0
169187,3.0,,oz,85.0
169187,1.0,,piece,430.0
169188,3.0,,oz,85.0
169188,1.0,,piece,373.0
169189,1.0,,piece,92.0
169190,4.0,,oz,113.0
169191,4.0,,oz,113.0
169192,3.0,,oz grilled patties,85.0
169193,3.0,,oz grilled patties,85.0
169194,4.0,,oz,113.0
169194,1.0,,chop,176.0
169195,1.0,,roast,848.0
169195,3.0,,oz,85.0
169196,3.0,,oz,85.0
169196,1.0,,chop,131.0
169197,3.0,,oz,85.0
169197,1.0,,rack,122.0
169198,3.0,,oz,85.0
169198,1.0,,roast,848.0
169199,1.0,,rack,122.0
169199,3.0,,oz,85.0
169200,3.0,,oz,85.0
169200,1.0,,rack,122.0
169201,1.0,,rack,138.0
169201,3.0,,oz,85.0
169202,1.0,,cup,132.0
169203,1.0,,medium,12.0
169203,1.0,,large,25.0
169204,1.0,,medium,12.0
169205,1.0,,"artichoke, medium",128.0
169205,1.0,,"artichoke, large",162.0
169206,0.5,,cup,122.0
169206,1.0,,can (300 x 407),411.0
169207,1.0,,cup,242.0
169207,1.0,,"spear (about 5"" long)",18.0
169207,1.0,,can (300 x 407),248.0
169208,1.0,,package (10 oz),284.0
169208,4.0,,spears,58.0
169209,1.0,,cup,180.0
169209,4.0,,spears,60.0
169209,1.0,,package (10 oz) yields,293.0
169210,1.0,,"cup (1/2"" slices)",151.0
169210,0.5,,"cup (1/2"" pieces)",76.0
169211,1.0,,"cup (1/2"" slices)",120.0
169211,1.0,,shoot,144.0
169212,1.0,,"cup (1/8"" slices)",131.0
169212,1.0,,can (303 x 406),262.0
169213,1.0,,cup,184.0
169214,1.0,,can (12 oz) yields,211.0
169214,1.0,,cup,164.0
169214,1.0,,can (303 x 406),298.0
169215,1.0,,cup,256.0
169215,1.0,,can (303 x 406),482.0
169216,1.0,,can (303 x 406),340.0
169216,1.0,,"can, 15 oz (303 x 406)",425.0
169216,1.0,,cup,210.0
169217,1.0,,cup,141.0
169218,1.0,,cup,227.0
169219,1.0,,cup,56.0
169220,1.0,,cup,145.0
169221,1.0,,cup,95.0
169222,1.0,,cup slices,91.0
169222,1.0,,pod,12.0
169223,1.0,,pod,14.0
169223,1.0,,cup slices,104.0
169224,1.0,,"cup, chopped",36.0
169224,1.0,,leaf,3.0
169225,1.0,,slice,7.0
169225,1.0,,"cup, sliced",119.0
169225,1.0,,"large (8-1/4"" long)",280.0
169225,1.0,,"small (6-3/8"" long)",158.0
169225,1.0,,"stick (4"" long)",9.0
169225,1.0,,medium,201.0
169225,1.0,,"cup, pared, chopped",133.0
169226,1.0,,"cup, chopped",55.0
169227,1.0,,"cup, chopped",105.0
169228,1.0,,"eggplant, unpeeled (approx 1-1/4 lb)",548.0
169228,1.0,,"eggplant, peeled (yield from 1-1/4 lb)",458.0
169228,1.0,,"cup, cubes",82.0
169229,1.0,,"cup (1"" cubes)",99.0
169230,1.0,,tsp,2.8
169230,1.0,,clove,3.0
169230,3.0,,cloves,9.0
169230,1.0,,cup,136.0
169231,5.0,,"slices (1"" dia)",11.0
169231,0.25,,"cup slices (1"" dia)",24.0
169231,1.0,,tsp,2.0
169232,1.0,,gourd,771.0
169232,0.5,,"cup (1"" pieces)",58.0
169233,1.0,,"cup (1"" cubes)",146.0
169234,1.0,,cup,80.0
169235,1.0,,cup,87.0
169236,1.0,,cup slices,150.0
169237,1.0,,piece,6.0
169237,1.0,,cup slices,99.0
169238,1.0,,cup,118.0
169239,0.33,,cup,67.0
169239,0.0,,package (10 oz),94.0
169239,1.0,,package (10 oz),284.0
169240,1.0,,cup,118.0
169241,1.0,,strip,6.3
169241,0.5,,cup,27.0
169242,1.0,,piece whole,19.0
169243,1.0,,cup sliced,121.0
169245,1.0,,"cup, chopped",180.0
169246,1.0,,cup,89.0
169246,1.0,,leek,89.0
169246,1.0,,slice,6.0
169247,1.0,,cup shredded,47.0
169247,1.0,,leaf inner,6.0
169247,1.0,,head,626.0
169247,1.0,,leaf outer,28.0
169247,1.0,,NLEA serving,85.0
169248,1.0,,"cup, chopped (1/2"" pieces, loosely packed)",57.0
169248,1.0,,"head, large",755.0
169248,1.0,,"head, medium (6"" dia)",539.0
169248,1.0,,"leaf, large",15.0
169248,1.0,,cup shredded,72.0
169248,1.0,,"leaf, small",5.0
169248,1.0,,"head, small",324.0
169248,1.0,,NLEA Serving,89.0
169248,1.0,,"leaf, medium",8.0
169249,1.0,,head,360.0
169249,1.0,,leaf inner,4.8
169249,1.0,,leaf outer,24.0
169249,1.0,,cup shredded,36.0
169250,10.0,,"slices (2-1/2"" dia)",81.0
169250,1.0,,"root (9-1/2"" long)",115.0
169251,1.0,,small,10.0
169251,1.0,,"cup, pieces or slices",70.0
169251,1.0,,slice,6.0
169251,1.0,,"cup, whole",96.0
169251,1.0,,medium,18.0
169251,1.0,,large,23.0
169251,0.5,,cup pieces,35.0
169252,1.0,,cup pieces,156.0
169252,1.0,,mushroom,12.0
169252,1.0,,tbsp,9.8
169253,1.0,,cup sliced,108.0
169254,1.0,,can,132.0
169254,1.0,,medium,12.0
169254,1.0,,cup,156.0
169254,8.0,,caps,47.0
169254,0.5,,cup pieces,78.0
169254,1.0,,small,7.0
169254,10.0,,slices,40.0
169254,1.0,,large,16.0
169255,1.0,,piece whole,84.0
169255,1.0,,cup diced,86.0
169256,1.0,,"cup, chopped",56.0
169257,1.0,,"cup, chopped",140.0
169258,1.0,,"cup, chopped",146.0
169258,1.0,,package (10 oz),284.0
169259,1.0,,package (10 oz) yields,212.0
169259,1.0,,"cup, chopped",150.0
169260,8.0,,"pods (3"" long)",95.0
169260,1.0,,cup,100.0
169261,0.5,,cup slices,80.0
169261,8.0,,"pods (3"" long)",85.0
169262,0.33,,package (10 oz),95.0
169262,1.0,,package (3 lb),1361.0
169262,1.0,,package (10 oz),284.0
169263,0.5,,cup slices,92.0
169263,1.0,,package (10 oz) yields,255.0
169264,1.0,,"package (9 oz), yields",198.0
169264,10.0,,fries,76.0
169265,10.0,,strips,65.0
169265,1.0,,package (9 oz),255.0
169266,1.0,,"package (9 oz), yields",198.0
169266,10.0,,strips,50.0
169267,10.0,,strips,65.0
169267,1.0,,package (9 oz),255.0
169268,1.0,,"package (9 oz), yields",198.0
169268,10.0,,strips,50.0
169269,1.0,,cup,250.0
169270,1.0,,flower,2.0
169270,1.0,,cup,33.0
169271,1.0,,cup,134.0
169272,1.0,,cup,39.0
169273,1.0,,cup,270.0
169274,1.0,,plant,3.0
169274,1.0,,cup,43.0
169275,1.0,,cup,115.0
169275,1.0,,squash,431.0
169276,1.0,,"medium (3/4"" to 1"" dia)",4.5
169276,1.0,,small,2.0
169276,1.0,,cup slices,116.0
169276,0.5,,cup slices,58.0
169276,1.0,,slice,1.0
169276,1.0,,"large (1"" to 1-1/4"" dia)",9.0
169277,1.0,,cup slices,133.0
169278,1.0,,"cup, sliced",135.0
169279,1.0,,cup,142.0
169279,1.0,,"cup, undrained",236.0
169280,2.0,,tbsp (1/8 cup),10.0
169281,1.0,,cup,104.0
169282,1.0,,cup,256.0
169283,1.0,,cup,180.0
169284,0.5,,cup,35.0
169284,10.0,,sprouts,10.0
169285,1.0,,cup,234.0
169286,1.0,,cup,214.0
169287,1.0,,package (10 oz),284.0
169287,1.0,,cup,156.0
169288,0.5,,cup,95.0
169288,1.0,,package (10 oz) yields,220.0
169289,1.0,,cup slices,130.0
169290,1.0,,"cup, sliced",180.0
169290,1.0,,"cup, mashed",240.0
169291,1.0,,large,323.0
169291,1.0,,medium,196.0
169291,1.0,,slice,9.9
169291,1.0,,small,118.0
169291,1.0,,"cup, chopped",124.0
169291,1.0,,"cup, sliced",113.0
169292,0.5,,"cup, mashed",120.0
169292,1.0,,"cup, sliced",180.0
169293,1.0,,"cup, cubes",205.0
169294,1.0,,"cup, mashed",245.0
169295,1.0,,"cup, cubes",140.0
169296,1.0,,"cup, cubes",205.0
169297,1.0,,"cup, mashed",236.0
169298,1.0,,"cup, cubes",101.0
169299,1.0,,cup,155.0
169301,1.0,,shoot,13.0
169301,1.0,,"cup, chopped",56.0
169302,1.0,,"cup, chopped",98.0
169303,1.0,,"cup, chopped",35.0
169303,1.0,,"leaf (12-1/4"" long)",16.0
169304,1.0,,cup,64.0
169305,1.0,,can (404 x 307),496.0
169305,1.0,,cup,255.0
169306,1.0,,"cup, cubes",176.0
169307,1.0,,"cup, cubes",176.0
169308,1.0,,"cup, sliced",104.0
169309,1.0,,cup slices,140.0
169310,1.0,,cup slices,125.0
169311,0.5,,cup hearts,84.0
169311,1.0,,"artichoke, medium",120.0
169312,1.0,,cup,168.0
169312,1.0,,"package (9 oz), yields",240.0
169312,0.33,,package (9 oz) yields,80.0
169313,4.0,,"spears (1/2"" base)",60.0
169313,0.5,,cup,90.0
169314,1.0,,can (300 x 407),411.0
169314,0.5,,cup,122.0
169316,1.0,,cup,170.0
169317,1.0,,can (303 x 406),454.0
169317,1.0,,cup,248.0
169318,1.0,,package (10 oz) yields,311.0
169318,1.0,,cup,180.0
169320,10.0,,"beans (4"" long)",55.0
169320,1.0,,"cup 1/2"" pieces",100.0
169321,1.0,,cup,125.0
169322,1.0,,cup,125.0
169323,1.0,,cup,125.0
169324,1.0,,cup,121.0
169324,1.0,,package (10 oz),284.0
169325,1.0,,cup,135.0
169326,1.0,,cup,135.0
169327,1.0,,cup,135.0
169330,1.0,,floweret,11.0
169330,1.0,,cup flowerets,71.0
169331,1.0,,stalk,114.0
169332,1.0,,cup,155.0
169333,1.0,,root,166.0
169333,1.0,,"cup (1"" pieces)",125.0
169335,1.0,,head,908.0
169335,0.5,,"cup, shredded",35.0
169336,1.0,,head,908.0
169336,0.5,,"cup, shredded",35.0
169337,1.0,,"cup, shredded",119.0
169337,1.0,,leaf,14.0
169339,1.0,,tbsp,9.7
169339,1.0,,carrot,46.0
169339,0.5,,cup slices,78.0
169340,0.5,,cup slices,123.0
169340,1.0,,can (303 x 406),454.0
169341,1.0,,cup pieces,155.0
169342,1.0,,"cup, diced",150.0
169342,2.0,,stalks,75.0
169343,1.0,,"cup, chopped",175.0
169344,1.0,,"cup (1"" pieces)",160.0
169345,1.0,,can (303 x 406),482.0
169345,1.0,,cup,256.0
169346,1.0,,cup,256.0
169346,1.0,,can (303 x 406),482.0
169347,1.0,,cup,210.0
169347,1.0,,can (303 x 406),340.0
169348,1.0,,cup,165.0
169348,1.0,,package (10 oz) yields,284.0
169349,1.0,,cup kernels,165.0
169349,1.0,,"ear, yields",63.0
169350,1.0,,cup,135.0
169351,1.0,,"cup, chopped",105.0
169352,1.0,,"cup (1"" cubes)",99.0
169353,1.0,,"cup (1"" cubes)",146.0
169354,1.0,,cup,87.0
169355,1.0,,cup,118.0
169356,1.0,,cup,118.0
169357,1.0,,cup slices,165.0
169359,1.0,,pod,14.0
169359,1.0,,cup slices,104.0
169360,1.0,,cup,256.0
169360,1.0,,can (303 x 406),482.0
169361,1.0,,cup,164.0
169361,1.0,,can (303 x 406),298.0
169362,1.0,,cup,256.0
169362,1.0,,can (303 x 406),482.0
169363,1.0,,cup,256.0
169363,1.0,,can (303 x 406),482.0
169364,1.0,,package (10 oz) yields,284.0
169364,1.0,,cup,165.0
169365,1.0,,"ear, yields",125.0
169365,1.0,,cup kernels,165.0
169366,1.0,,cup kernels,165.0
169366,1.0,,"ear, yields",63.0
169367,1.0,,cup kernels,165.0
169367,1.0,,"ear, yields",63.0
169368,1.0,,cup,104.0
169369,1.0,,cup,94.0
169372,1.0,,cup,210.0
169373,0.25,,cup,1.6
169373,1.0,,tbsp,0.4
169374,1.0,,cup,153.0
169374,10.0,,beans,62.0
169374,1.0,,can (303 x 406),262.0
169375,10.0,,beans,62.0
169375,1.0,,cup,153.0
169375,1.0,,can (303 x 406),262.0
169376,1.0,,slice,6.0
169376,1.0,,small,10.0
169376,1.0,,cup whole,96.0
169376,1.0,,large,23.0
169376,1.0,,cup pieces or slices,70.0
169376,1.0,,medium,18.0
169377,1.0,,cup sliced,121.0
169378,1.0,,chip,7.5
169378,1.0,,"small Gherkin (2-1/2"" long)",15.0
169378,1.0,,"Gherkin (2-3/4"" long)",25.0
169378,1.0,,"midget Gherkin (2-1/8"" long)",6.0
169378,1.0,,cup sliced or chips,153.0
169378,1.0,,"cup, chopped",160.0
169378,1.0,,spear Gherkin,20.0
169378,1.0,,"large Gherkin (3"" long)",35.0
169379,1.0,,"medium (3-3/4"" long)",65.0
169379,1.0,,"large (4"" long)",135.0
169379,1.0,,spear,30.0
169379,1.0,,slice,7.0
169379,1.0,,cup,155.0
169379,1.0,,small,37.0
169380,1.0,,small,15.0
169380,1.0,,"cup, sliced",170.0
169380,1.0,,large,35.0
169380,1.0,,slice,6.0
169380,1.0,,"cup, chopped or diced",160.0
169380,1.0,,medium,35.0
169381,1.0,,packet,9.0
169381,1.0,,cup,240.0
169381,1.0,,tbsp,17.0
169382,1.0,,large,5.0
169382,1.0,,medium,3.0
169382,1.0,,cup sliced,65.0
169382,1.0,,cup whole,64.0
169383,10.0,,strips,52.0
169383,1.0,,"pepper, large (3-3/4"" long, 3"" dia)",186.0
169384,1.0,,cup,110.0
169384,1.0,,piece,3.0
169385,1.0,,bulb,234.0
169385,1.0,,"cup, sliced",87.0
169386,0.5,,cup,122.0
169386,1.0,,tbsp,15.0
169387,0.5,,cup,10.0
169387,1.0,,leaf,2.0
169388,1.0,,cup,149.0
169388,1.0,,pad,29.0
169389,1.0,,"head, small (4"" dia)",325.0
169389,1.0,,"head, medium (5-6"" dia)",431.0
169389,1.0,,"head, large (6-7"" dia)",511.0
169389,1.0,,cup,64.0
169389,1.0,,floweret,25.0
169390,0.2,,head,90.0
169391,0.5,,"cup (1"" pieces)",62.0
169392,1.0,,cup,88.0
169393,1.0,,leaf,4.0
169394,1.0,,cup,124.0
169394,1.0,,"medium (4-1/2"" long)",46.0
169394,1.0,,"large (5"" long)",75.0
169394,1.0,,"small (4"" long)",33.0
169395,1.0,,"cup, chopped",105.0
169395,1.0,,pepper,6.1
169396,1.0,,pepper,17.0
169397,1.0,,cup,245.0
169398,1.0,,sprig,2.0
169398,1.0,,tbsp,0.8
169399,1.0,,"cup, chopped",23.0
169399,1.0,,plant,22.0
169400,1.0,,cup,44.0
169400,1.0,,bunch,17.0
169401,1.0,,"cup, sliced",135.0
169401,1.0,,root,305.0
169403,1.0,,cup diced,70.0
169403,1.0,,piece whole,1.1
169406,1.0,,oz,28.35
169406,1.0,,tbsp,14.0
169407,1.0,,cup,108.0
169407,1.0,,oz,28.35
169408,1.0,,cup,155.0
169408,1.0,,oz,28.35
169409,1.0,,cup,240.0
169409,1.0,,tbsp,15.0
169410,1.0,,oz,28.35
169410,1.0,,tbsp,15.0
169411,1.0,,oz,28.35
169412,1.0,,cup,150.0
169412,1.0,,tsp,2.7
169412,1.0,,tbsp,8.0
169413,1.0,,oz,28.35
169414,1.0,,"tsp, ground",2.5
169414,1.0,,"tbsp, ground",7.0
169414,1.0,,"cup, whole",168.0
169414,1.0,,"tbsp, whole",10.3
169414,1.0,,"tsp, whole",3.4
169415,1.0,,cup,118.0
169415,1.0,,oz,28.35
169416,1.0,,cup,128.0
169416,1.0,,oz,28.35
169417,1.0,,package (1.875 oz) yields,27.0
169417,1.0,,oz,28.35
169417,1.0,,cup,128.0
169418,1.0,,cup,128.0
169418,1.0,,oz,28.35
169419,1.0,,cup whole kernels,157.0
169419,1.0,,oz (22 whole kernels),28.35
169420,1.0,,oz (28 almonds),28.0
169421,1.0,,oz,28.35
169421,1.0,,"cup, halves and whole",137.0
169422,1.0,,"cup, whole",129.0
169422,1.0,,oz (18 kernels),28.35
169422,1.0,,"cup, halves and pieces",129.0
169423,1.0,,cup,144.0
169423,1.0,,oz,28.35
169424,1.0,,oz,28.35
169425,1.0,,cup,110.0
169425,1.0,,oz (15 halves),28.35
169426,1.0,,oz (49 kernels),28.35
169426,1.0,,cup,123.0
169426,1.0,,kernel,0.7
169427,1.0,,oz,28.35
169428,1.0,,oz,28.35
169429,4.0,,oz,113.0
169429,1.0,,steak,214.0
169430,1.0,,lb,453.6
169430,1.0,,oz,28.35
169431,1.0,,oz,28.35
169431,1.0,,lb,453.6
169432,1.0,,steak,350.0
169432,3.0,,oz,85.0
169433,4.0,,oz,113.0
169433,1.0,,steak,202.0
169433,1.0,,oz,28.35
169434,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262.0
169434,3.0,,oz,85.0
169435,3.0,,oz,85.0
169435,1.0,,steak (yield from 483 g raw meat),387.0
169436,1.0,,steak (yield from 297 g raw meat),236.0
169436,3.0,,oz,85.0
169437,1.0,,lb,453.6
169437,1.0,,oz,28.35
169438,3.0,,oz,85.0
169438,1.0,,steak (yield from 297g raw meat),236.0
169439,1.0,,lb,453.6
169439,4.0,,oz,113.0
169440,3.0,,oz,85.0
169440,1.0,,steak (Yield from 448 g raw meat),293.0
169441,1.0,,lb,453.6
169441,1.0,,oz,28.35
169442,3.0,,oz,85.0
169442,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",170.0
169443,4.0,,oz,113.0
169443,1.0,,steak,539.0
169444,3.0,,oz,85.0
169444,1.0,,roast,647.0
169445,4.0,,oz,113.0
169445,1.0,,roast,960.0
169445,1.0,,steak,679.0
169446,1.0,,roast,949.0
169446,4.0,,oz,113.0
169446,1.0,,steak,648.0
169447,3.0,,oz,85.0
169447,1.0,,"unit, cooked (yield from 1 lb raw meat)",313.0
169448,3.0,,oz,85.0
169449,4.0,,oz,113.0
169449,1.0,,oz,28.35
169450,3.0,,oz,85.0
169451,4.0,,oz,113.0
169452,4.0,,oz,113.0
169452,1.0,,oz,28.35
169453,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",222.0
169453,3.0,,oz,85.0
169454,1.0,,oz,28.35
169454,4.0,,oz,113.0
169455,3.0,,oz,85.0
169455,1.0,,steak (yield from 203 g raw meat),164.0
169456,3.0,,oz,85.0
169456,1.0,,steak (yield from 186 g raw meat),150.0
169457,3.0,,oz,85.0
169457,1.0,,steak (yield from 518 g raw meat),384.0
169458,3.0,,oz,85.0
169458,1.0,,steak (yield from 532 g raw meat),393.0
169459,3.0,,oz,85.0
169459,1.0,,lb,453.6
169460,1.0,,lb,453.6
169460,3.0,,oz,85.0
169461,3.0,,oz ( 1serving ),85.0
169461,1.0,,lb,453.6
169462,1.0,,steak,534.0
169462,4.0,,oz,113.0
169463,1.0,,serving,85.0
169463,3.0,,oz,85.0
169463,1.0,,"piece, cooked, excluding refuse",256.0
169464,3.0,,oz,85.0
169464,1.0,,lb,453.6
169465,3.0,,oz,85.0
169465,1.0,,lb,453.6
169466,1.0,,lb,453.6
169466,3.0,,oz,85.0
169467,1.0,,steak,368.0
169467,3.0,,oz,85.0
169468,1.0,,"piece, cooked, excluding refuse",264.0
169468,1.0,,serving,85.0
169468,3.0,,oz,85.0
169469,3.0,,oz,85.0
169469,1.0,,steak,247.0
169470,1.0,,roast,1289.0
169470,4.0,,oz,113.0
169471,1.0,,steak,284.0
169471,3.0,,oz,85.0
169472,1.0,,steak,269.0
169472,3.0,,oz,85.0
169473,1.0,,portion (yield from 1/2 lb raw meat ),139.0
169473,3.0,,oz,85.0
169474,3.0,,oz,85.0
169474,1.0,,loaf ( yield from 1 lb raw meat ),284.0
169475,1.0,,steak,177.0
169475,3.0,,oz,85.0
169476,3.0,,oz,85.0
169476,1.0,,steak,199.0
169477,1.0,,steak,1438.0
169477,4.0,,oz,113.0
169478,4.0,,oz,113.0
169478,1.0,,steak,1432.0
169479,3.0,,oz,85.0
169479,1.0,,steak,186.0
169480,1.0,,roast,1316.0
169480,4.0,,oz,113.0
169480,1.0,,steak,1027.0
169481,4.0,,oz,113.0
169482,1.0,,steak,1106.0
169482,1.0,,roast,1320.0
169482,4.0,,oz,113.0
169483,4.0,,oz,113.0
169484,3.0,,oz,85.0
169485,4.0,,oz,113.0
169486,3.0,,oz,85.0
169487,4.0,,oz,113.0
169488,1.0,,steak (yield from raw steak weighing 550 g),380.0
169488,3.0,,oz,85.0
169489,4.0,,oz,113.0
169489,1.0,,lb,453.6
169490,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",332.0
169490,3.0,,oz,85.0
169491,4.0,,oz,113.0
169491,1.0,,lb,453.6
169492,3.0,,oz,85.0
169492,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",257.0
169493,1.0,,lb,453.6
169493,4.0,,oz,113.0
169494,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247.0
169494,3.0,,oz,85.0
169495,1.0,,lb,453.6
169495,4.0,,oz,113.0
169496,3.0,,oz,85.0
169496,1.0,,roast,586.0
169497,3.0,,oz,85.0
169497,1.0,,roast,645.0
169498,1.0,,lb,453.6
169498,1.0,,oz,28.35
169499,3.0,,oz,85.0
169499,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267.0
169500,3.0,,oz,85.0
169500,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",289.0
169501,3.0,,oz,85.0
169501,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",264.0
169502,3.0,,oz,85.0
169502,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",289.0
169503,4.0,,oz,113.0
169503,1.0,,lb,453.6
169504,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",274.0
169504,3.0,,oz,85.0
169505,1.0,,oz,28.35
169505,1.0,,lb,453.6
169506,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",267.0
169506,3.0,,oz,85.0
169507,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",296.0
169507,3.0,,oz,85.0
169508,1.0,,lb,453.6
169508,1.0,,oz,28.35
169509,4.0,,oz,113.0
169509,1.0,,lb,453.6
169510,3.0,,oz,85.0
169510,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",268.0
169511,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",282.0
169511,3.0,,oz,85.0
169512,1.0,,lb,453.6
169512,4.0,,oz,113.0
169513,3.0,,oz,85.0
169513,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",285.0
169514,1.0,,lb,453.6
169514,4.0,,oz,113.0
169515,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",268.0
169515,3.0,,oz,85.0
169516,3.0,,oz,85.0
169516,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",276.0
169517,1.0,,lb,453.6
169517,4.0,,oz,113.0
169518,3.0,,oz,85.0
169518,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",313.0
169519,4.0,,oz,113.0
169519,1.0,,lb,453.6
169520,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",281.0
169520,3.0,,oz,85.0
169521,1.0,,steak (yield from raw steak weighing 340g),226.0
169521,3.0,,oz,85.0
169522,1.0,,roast (yield from 1 raw roast weighing 786g),636.0
169522,3.0,,oz,85.0
169522,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",338.0
169523,1.0,,lb,453.6
169523,4.0,,oz,113.0
169524,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333.0
169524,3.0,,oz,85.0
169525,1.0,,lb,453.6
169525,4.0,,oz,113.0
169526,3.0,,oz,85.0
169526,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",326.0
169527,4.0,,oz,113.0
169527,1.0,,lb,453.6
169528,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",325.0
169528,3.0,,oz,85.0
169529,1.0,,lb,453.6
169529,4.0,,oz,113.0
169530,3.0,,oz,85.0
169530,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",286.0
169531,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",326.0
169531,3.0,,oz,85.0
169532,4.0,,oz,113.0
169532,1.0,,lb,453.6
169533,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",329.0
169533,3.0,,oz,85.0
169533,1.0,,steak (yield from raw steak weighing 491g),359.0
169534,4.0,,oz,113.0
169534,1.0,,lb,453.6
169535,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",332.0
169535,3.0,,oz,85.0
169536,1.0,,steak,252.0
169536,4.0,,oz,113.0
169537,3.0,,oz,85.0
169537,1.0,,steak,360.0
169538,4.0,,oz,113.0
169539,1.0,,steak,213.0
169539,3.0,,oz,85.0
169540,1.0,,steak,301.0
169540,4.0,,oz,113.0
169541,3.0,,oz,85.0
169541,1.0,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 242 g)",167.0
169542,1.0,,steak,164.0
169542,4.0,,oz,113.0
169543,1.0,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 154 g)",104.0
169543,3.0,,oz,85.0
169544,3.0,,oz,85.0
169544,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",330.0
169545,4.0,,oz,113.0
169545,1.0,,steak,177.0
169546,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",329.0
169546,3.0,,oz,85.0
169547,1.0,,oz,28.35
169547,1.0,,lb,453.6
169548,3.0,,oz,85.0
169548,1.0,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 154 g)",106.0
169549,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",326.0
169549,3.0,,oz,85.0
169550,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",307.0
169550,3.0,,oz,85.0
169551,1.0,,steak,594.0
169551,4.0,,oz,113.0
169552,3.0,,oz,85.0
169552,1.0,,steak (yield from 1 raw steak weighing 624g),485.0
169553,3.0,,oz,85.0
169554,3.0,,oz,85.0
169554,1.0,,steak (yield from 467 g raw meat),379.0
169555,1.0,,steak (yield from 388 g raw meat),247.0
